value,coordinates,summary,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
8.335,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T10:00:00Z,2025-12-14T11:00:00+01:00,2025-12-14T11:00:00Z,2025-12-14T12:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T10:00:00Z,2025-12-14T11:00:00+01:00,2025-12-14T11:00:00Z,2025-12-14T12:00:00+01:00
8.16,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T11:00:00Z,2025-12-14T12:00:00+01:00,2025-12-14T12:00:00Z,2025-12-14T13:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T11:00:00Z,2025-12-14T12:00:00+01:00,2025-12-14T12:00:00Z,2025-12-14T13:00:00+01:00
7.728,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T12:00:00Z,2025-12-14T13:00:00+01:00,2025-12-14T13:00:00Z,2025-12-14T14:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T12:00:00Z,2025-12-14T13:00:00+01:00,2025-12-14T13:00:00Z,2025-12-14T14:00:00+01:00
13.641,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T13:00:00Z,2025-12-14T14:00:00+01:00,2025-12-14T14:00:00Z,2025-12-14T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T13:00:00Z,2025-12-14T14:00:00+01:00,2025-12-14T14:00:00Z,2025-12-14T15:00:00+01:00
14.351,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T14:00:00Z,2025-12-14T15:00:00+01:00,2025-12-14T15:00:00Z,2025-12-14T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T14:00:00Z,2025-12-14T15:00:00+01:00,2025-12-14T15:00:00Z,2025-12-14T16:00:00+01:00
13.43,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T15:00:00Z,2025-12-14T16:00:00+01:00,2025-12-14T16:00:00Z,2025-12-14T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T15:00:00Z,2025-12-14T16:00:00+01:00,2025-12-14T16:00:00Z,2025-12-14T17:00:00+01:00
13.183,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T16:00:00Z,2025-12-14T17:00:00+01:00,2025-12-14T17:00:00Z,2025-12-14T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T16:00:00Z,2025-12-14T17:00:00+01:00,2025-12-14T17:00:00Z,2025-12-14T18:00:00+01:00
14.022,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T17:00:00Z,2025-12-14T18:00:00+01:00,2025-12-14T18:00:00Z,2025-12-14T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T17:00:00Z,2025-12-14T18:00:00+01:00,2025-12-14T18:00:00Z,2025-12-14T19:00:00+01:00
12.529,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T18:00:00Z,2025-12-14T19:00:00+01:00,2025-12-14T19:00:00Z,2025-12-14T20:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T18:00:00Z,2025-12-14T19:00:00+01:00,2025-12-14T19:00:00Z,2025-12-14T20:00:00+01:00
13.73,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T20:00:00Z,2025-12-14T21:00:00+01:00,2025-12-14T21:00:00Z,2025-12-14T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T20:00:00Z,2025-12-14T21:00:00+01:00,2025-12-14T21:00:00Z,2025-12-14T22:00:00+01:00
11.702,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T22:00:00Z,2025-12-14T23:00:00+01:00,2025-12-14T23:00:00Z,2025-12-15T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T22:00:00Z,2025-12-14T23:00:00+01:00,2025-12-14T23:00:00Z,2025-12-15T00:00:00+01:00
10.193,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-14T23:00:00Z,2025-12-15T00:00:00+01:00,2025-12-15T00:00:00Z,2025-12-15T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-14T23:00:00Z,2025-12-15T00:00:00+01:00,2025-12-15T00:00:00Z,2025-12-15T01:00:00+01:00
7.883,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T00:00:00Z,2025-12-15T01:00:00+01:00,2025-12-15T01:00:00Z,2025-12-15T02:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T00:00:00Z,2025-12-15T01:00:00+01:00,2025-12-15T01:00:00Z,2025-12-15T02:00:00+01:00
10.039,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T01:00:00Z,2025-12-15T02:00:00+01:00,2025-12-15T02:00:00Z,2025-12-15T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T01:00:00Z,2025-12-15T02:00:00+01:00,2025-12-15T02:00:00Z,2025-12-15T03:00:00+01:00
10.758,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T02:00:00Z,2025-12-15T03:00:00+01:00,2025-12-15T03:00:00Z,2025-12-15T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T02:00:00Z,2025-12-15T03:00:00+01:00,2025-12-15T03:00:00Z,2025-12-15T04:00:00+01:00
8.819,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T03:00:00Z,2025-12-15T04:00:00+01:00,2025-12-15T04:00:00Z,2025-12-15T05:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T03:00:00Z,2025-12-15T04:00:00+01:00,2025-12-15T04:00:00Z,2025-12-15T05:00:00+01:00
13.918,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T06:00:00Z,2025-12-15T07:00:00+01:00,2025-12-15T07:00:00Z,2025-12-15T08:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T06:00:00Z,2025-12-15T07:00:00+01:00,2025-12-15T07:00:00Z,2025-12-15T08:00:00+01:00
18.367,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T07:00:00Z,2025-12-15T08:00:00+01:00,2025-12-15T08:00:00Z,2025-12-15T09:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T07:00:00Z,2025-12-15T08:00:00+01:00,2025-12-15T08:00:00Z,2025-12-15T09:00:00+01:00
18.392,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T08:00:00Z,2025-12-15T09:00:00+01:00,2025-12-15T09:00:00Z,2025-12-15T10:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T08:00:00Z,2025-12-15T09:00:00+01:00,2025-12-15T09:00:00Z,2025-12-15T10:00:00+01:00
20.683,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T09:00:00Z,2025-12-15T10:00:00+01:00,2025-12-15T10:00:00Z,2025-12-15T11:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T09:00:00Z,2025-12-15T10:00:00+01:00,2025-12-15T10:00:00Z,2025-12-15T11:00:00+01:00
18.687,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T10:00:00Z,2025-12-15T11:00:00+01:00,2025-12-15T11:00:00Z,2025-12-15T12:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T10:00:00Z,2025-12-15T11:00:00+01:00,2025-12-15T11:00:00Z,2025-12-15T12:00:00+01:00
22.272,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T11:00:00Z,2025-12-15T12:00:00+01:00,2025-12-15T12:00:00Z,2025-12-15T13:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T11:00:00Z,2025-12-15T12:00:00+01:00,2025-12-15T12:00:00Z,2025-12-15T13:00:00+01:00
21.765,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T12:00:00Z,2025-12-15T13:00:00+01:00,2025-12-15T13:00:00Z,2025-12-15T14:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T12:00:00Z,2025-12-15T13:00:00+01:00,2025-12-15T13:00:00Z,2025-12-15T14:00:00+01:00
18.323,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T13:00:00Z,2025-12-15T14:00:00+01:00,2025-12-15T14:00:00Z,2025-12-15T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T13:00:00Z,2025-12-15T14:00:00+01:00,2025-12-15T14:00:00Z,2025-12-15T15:00:00+01:00
19.344,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T14:00:00Z,2025-12-15T15:00:00+01:00,2025-12-15T15:00:00Z,2025-12-15T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T14:00:00Z,2025-12-15T15:00:00+01:00,2025-12-15T15:00:00Z,2025-12-15T16:00:00+01:00
30.533,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T15:00:00Z,2025-12-15T16:00:00+01:00,2025-12-15T16:00:00Z,2025-12-15T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T15:00:00Z,2025-12-15T16:00:00+01:00,2025-12-15T16:00:00Z,2025-12-15T17:00:00+01:00
34.397,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T16:00:00Z,2025-12-15T17:00:00+01:00,2025-12-15T17:00:00Z,2025-12-15T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T16:00:00Z,2025-12-15T17:00:00+01:00,2025-12-15T17:00:00Z,2025-12-15T18:00:00+01:00
26.936,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T17:00:00Z,2025-12-15T18:00:00+01:00,2025-12-15T18:00:00Z,2025-12-15T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T17:00:00Z,2025-12-15T18:00:00+01:00,2025-12-15T18:00:00Z,2025-12-15T19:00:00+01:00
28.519,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T18:00:00Z,2025-12-15T19:00:00+01:00,2025-12-15T19:00:00Z,2025-12-15T20:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T18:00:00Z,2025-12-15T19:00:00+01:00,2025-12-15T19:00:00Z,2025-12-15T20:00:00+01:00
27.054,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T19:00:00Z,2025-12-15T20:00:00+01:00,2025-12-15T20:00:00Z,2025-12-15T21:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T19:00:00Z,2025-12-15T20:00:00+01:00,2025-12-15T20:00:00Z,2025-12-15T21:00:00+01:00
20.994,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T20:00:00Z,2025-12-15T21:00:00+01:00,2025-12-15T21:00:00Z,2025-12-15T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T20:00:00Z,2025-12-15T21:00:00+01:00,2025-12-15T21:00:00Z,2025-12-15T22:00:00+01:00
18.113,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T21:00:00Z,2025-12-15T22:00:00+01:00,2025-12-15T22:00:00Z,2025-12-15T23:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T21:00:00Z,2025-12-15T22:00:00+01:00,2025-12-15T22:00:00Z,2025-12-15T23:00:00+01:00
14.466,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T22:00:00Z,2025-12-15T23:00:00+01:00,2025-12-15T23:00:00Z,2025-12-16T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T22:00:00Z,2025-12-15T23:00:00+01:00,2025-12-15T23:00:00Z,2025-12-16T00:00:00+01:00
17.866,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-15T23:00:00Z,2025-12-16T00:00:00+01:00,2025-12-16T00:00:00Z,2025-12-16T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-15T23:00:00Z,2025-12-16T00:00:00+01:00,2025-12-16T00:00:00Z,2025-12-16T01:00:00+01:00
14.747,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T00:00:00Z,2025-12-16T01:00:00+01:00,2025-12-16T01:00:00Z,2025-12-16T02:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T00:00:00Z,2025-12-16T01:00:00+01:00,2025-12-16T01:00:00Z,2025-12-16T02:00:00+01:00
7.095,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T01:00:00Z,2025-12-16T02:00:00+01:00,2025-12-16T02:00:00Z,2025-12-16T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T01:00:00Z,2025-12-16T02:00:00+01:00,2025-12-16T02:00:00Z,2025-12-16T03:00:00+01:00
8.386,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T02:00:00Z,2025-12-16T03:00:00+01:00,2025-12-16T03:00:00Z,2025-12-16T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T02:00:00Z,2025-12-16T03:00:00+01:00,2025-12-16T03:00:00Z,2025-12-16T04:00:00+01:00
9.905,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T03:00:00Z,2025-12-16T04:00:00+01:00,2025-12-16T04:00:00Z,2025-12-16T05:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T03:00:00Z,2025-12-16T04:00:00+01:00,2025-12-16T04:00:00Z,2025-12-16T05:00:00+01:00
10.632,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T04:00:00Z,2025-12-16T05:00:00+01:00,2025-12-16T05:00:00Z,2025-12-16T06:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T04:00:00Z,2025-12-16T05:00:00+01:00,2025-12-16T05:00:00Z,2025-12-16T06:00:00+01:00
1.95,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T05:00:00Z,2025-12-16T06:00:00+01:00,2025-12-16T06:00:00Z,2025-12-16T07:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T05:00:00Z,2025-12-16T06:00:00+01:00,2025-12-16T06:00:00Z,2025-12-16T07:00:00+01:00
19.725,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T06:00:00Z,2025-12-16T07:00:00+01:00,2025-12-16T07:00:00Z,2025-12-16T08:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T06:00:00Z,2025-12-16T07:00:00+01:00,2025-12-16T07:00:00Z,2025-12-16T08:00:00+01:00
18.651,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T07:00:00Z,2025-12-16T08:00:00+01:00,2025-12-16T08:00:00Z,2025-12-16T09:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T07:00:00Z,2025-12-16T08:00:00+01:00,2025-12-16T08:00:00Z,2025-12-16T09:00:00+01:00
14.152,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T08:00:00Z,2025-12-16T09:00:00+01:00,2025-12-16T09:00:00Z,2025-12-16T10:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T08:00:00Z,2025-12-16T09:00:00+01:00,2025-12-16T09:00:00Z,2025-12-16T10:00:00+01:00
15.918,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T09:00:00Z,2025-12-16T10:00:00+01:00,2025-12-16T10:00:00Z,2025-12-16T11:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T09:00:00Z,2025-12-16T10:00:00+01:00,2025-12-16T10:00:00Z,2025-12-16T11:00:00+01:00
16.032,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T10:00:00Z,2025-12-16T11:00:00+01:00,2025-12-16T11:00:00Z,2025-12-16T12:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T10:00:00Z,2025-12-16T11:00:00+01:00,2025-12-16T11:00:00Z,2025-12-16T12:00:00+01:00
14.398,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T11:00:00Z,2025-12-16T12:00:00+01:00,2025-12-16T12:00:00Z,2025-12-16T13:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T11:00:00Z,2025-12-16T12:00:00+01:00,2025-12-16T12:00:00Z,2025-12-16T13:00:00+01:00
9.003,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T12:00:00Z,2025-12-16T13:00:00+01:00,2025-12-16T13:00:00Z,2025-12-16T14:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T12:00:00Z,2025-12-16T13:00:00+01:00,2025-12-16T13:00:00Z,2025-12-16T14:00:00+01:00
6.593,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T13:00:00Z,2025-12-16T14:00:00+01:00,2025-12-16T14:00:00Z,2025-12-16T15:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T13:00:00Z,2025-12-16T14:00:00+01:00,2025-12-16T14:00:00Z,2025-12-16T15:00:00+01:00
13.178,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T14:00:00Z,2025-12-16T15:00:00+01:00,2025-12-16T15:00:00Z,2025-12-16T16:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T14:00:00Z,2025-12-16T15:00:00+01:00,2025-12-16T15:00:00Z,2025-12-16T16:00:00+01:00
17.569,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T15:00:00Z,2025-12-16T16:00:00+01:00,2025-12-16T16:00:00Z,2025-12-16T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T15:00:00Z,2025-12-16T16:00:00+01:00,2025-12-16T16:00:00Z,2025-12-16T17:00:00+01:00
27.077,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T16:00:00Z,2025-12-16T17:00:00+01:00,2025-12-16T17:00:00Z,2025-12-16T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T16:00:00Z,2025-12-16T17:00:00+01:00,2025-12-16T17:00:00Z,2025-12-16T18:00:00+01:00
17.178,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T20:00:00Z,2025-12-16T21:00:00+01:00,2025-12-16T21:00:00Z,2025-12-16T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T20:00:00Z,2025-12-16T21:00:00+01:00,2025-12-16T21:00:00Z,2025-12-16T22:00:00+01:00
15.597,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T21:00:00Z,2025-12-16T22:00:00+01:00,2025-12-16T22:00:00Z,2025-12-16T23:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T21:00:00Z,2025-12-16T22:00:00+01:00,2025-12-16T22:00:00Z,2025-12-16T23:00:00+01:00
15.55,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T22:00:00Z,2025-12-16T23:00:00+01:00,2025-12-16T23:00:00Z,2025-12-17T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T22:00:00Z,2025-12-16T23:00:00+01:00,2025-12-16T23:00:00Z,2025-12-17T00:00:00+01:00
15.166,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-16T23:00:00Z,2025-12-17T00:00:00+01:00,2025-12-17T00:00:00Z,2025-12-17T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-16T23:00:00Z,2025-12-17T00:00:00+01:00,2025-12-17T00:00:00Z,2025-12-17T01:00:00+01:00
17.818,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T01:00:00Z,2025-12-17T02:00:00+01:00,2025-12-17T02:00:00Z,2025-12-17T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T01:00:00Z,2025-12-17T02:00:00+01:00,2025-12-17T02:00:00Z,2025-12-17T03:00:00+01:00
22.566,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T02:00:00Z,2025-12-17T03:00:00+01:00,2025-12-17T03:00:00Z,2025-12-17T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T02:00:00Z,2025-12-17T03:00:00+01:00,2025-12-17T03:00:00Z,2025-12-17T04:00:00+01:00
22.042,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T03:00:00Z,2025-12-17T04:00:00+01:00,2025-12-17T04:00:00Z,2025-12-17T05:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T03:00:00Z,2025-12-17T04:00:00+01:00,2025-12-17T04:00:00Z,2025-12-17T05:00:00+01:00
18.051,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T05:00:00Z,2025-12-17T06:00:00+01:00,2025-12-17T06:00:00Z,2025-12-17T07:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T05:00:00Z,2025-12-17T06:00:00+01:00,2025-12-17T06:00:00Z,2025-12-17T07:00:00+01:00
21.291,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T06:00:00Z,2025-12-17T07:00:00+01:00,2025-12-17T07:00:00Z,2025-12-17T08:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T06:00:00Z,2025-12-17T07:00:00+01:00,2025-12-17T07:00:00Z,2025-12-17T08:00:00+01:00
24.546,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T07:00:00Z,2025-12-17T08:00:00+01:00,2025-12-17T08:00:00Z,2025-12-17T09:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T07:00:00Z,2025-12-17T08:00:00+01:00,2025-12-17T08:00:00Z,2025-12-17T09:00:00+01:00
22.647,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T08:00:00Z,2025-12-17T09:00:00+01:00,2025-12-17T09:00:00Z,2025-12-17T10:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T08:00:00Z,2025-12-17T09:00:00+01:00,2025-12-17T09:00:00Z,2025-12-17T10:00:00+01:00
22.056,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T09:00:00Z,2025-12-17T10:00:00+01:00,2025-12-17T10:00:00Z,2025-12-17T11:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T09:00:00Z,2025-12-17T10:00:00+01:00,2025-12-17T10:00:00Z,2025-12-17T11:00:00+01:00
24.321,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T15:00:00Z,2025-12-17T16:00:00+01:00,2025-12-17T16:00:00Z,2025-12-17T17:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T15:00:00Z,2025-12-17T16:00:00+01:00,2025-12-17T16:00:00Z,2025-12-17T17:00:00+01:00
29.902,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T16:00:00Z,2025-12-17T17:00:00+01:00,2025-12-17T17:00:00Z,2025-12-17T18:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T16:00:00Z,2025-12-17T17:00:00+01:00,2025-12-17T17:00:00Z,2025-12-17T18:00:00+01:00
31.085,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T17:00:00Z,2025-12-17T18:00:00+01:00,2025-12-17T18:00:00Z,2025-12-17T19:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T17:00:00Z,2025-12-17T18:00:00+01:00,2025-12-17T18:00:00Z,2025-12-17T19:00:00+01:00
30.676,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T18:00:00Z,2025-12-17T19:00:00+01:00,2025-12-17T19:00:00Z,2025-12-17T20:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T18:00:00Z,2025-12-17T19:00:00+01:00,2025-12-17T19:00:00Z,2025-12-17T20:00:00+01:00
17.53,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T19:00:00Z,2025-12-17T20:00:00+01:00,2025-12-17T20:00:00Z,2025-12-17T21:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T19:00:00Z,2025-12-17T20:00:00+01:00,2025-12-17T20:00:00Z,2025-12-17T21:00:00+01:00
17.909,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T20:00:00Z,2025-12-17T21:00:00+01:00,2025-12-17T21:00:00Z,2025-12-17T22:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T20:00:00Z,2025-12-17T21:00:00+01:00,2025-12-17T21:00:00Z,2025-12-17T22:00:00+01:00
16.297,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T21:00:00Z,2025-12-17T22:00:00+01:00,2025-12-17T22:00:00Z,2025-12-17T23:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T21:00:00Z,2025-12-17T22:00:00+01:00,2025-12-17T22:00:00Z,2025-12-17T23:00:00+01:00
15.943,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T22:00:00Z,2025-12-17T23:00:00+01:00,2025-12-17T23:00:00Z,2025-12-18T00:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T22:00:00Z,2025-12-17T23:00:00+01:00,2025-12-17T23:00:00Z,2025-12-18T00:00:00+01:00
14.998,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-17T23:00:00Z,2025-12-18T00:00:00+01:00,2025-12-18T00:00:00Z,2025-12-18T01:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-17T23:00:00Z,2025-12-18T00:00:00+01:00,2025-12-18T00:00:00Z,2025-12-18T01:00:00+01:00
15.854,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-18T00:00:00Z,2025-12-18T01:00:00+01:00,2025-12-18T01:00:00Z,2025-12-18T02:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-18T00:00:00Z,2025-12-18T01:00:00+01:00,2025-12-18T01:00:00Z,2025-12-18T02:00:00+01:00
12.925,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-18T01:00:00Z,2025-12-18T02:00:00+01:00,2025-12-18T02:00:00Z,2025-12-18T03:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-18T01:00:00Z,2025-12-18T02:00:00+01:00,2025-12-18T02:00:00Z,2025-12-18T03:00:00+01:00
13.901,,,False,1,pm10,µg/m³,,raw,01:00:00,2025-12-18T02:00:00Z,2025-12-18T03:00:00+01:00,2025-12-18T03:00:00Z,2025-12-18T04:00:00+01:00,1,01:00:00,1,01:00:00,100.0,100.0,2025-12-18T02:00:00Z,2025-12-18T03:00:00+01:00,2025-12-18T03:00:00Z,2025-12-18T04:00:00+01:00
